"0","Y","610406393","12","ペルマックス錠２５０μｇ","19","ﾍﾟﾙﾏｯｸｽｼﾞｮｳ250ﾏｲｸﾛG","16","1","錠","1","74.60","0","0","0","0","0","0","0","0","0","0","0","1","90.10","0","0","1","","20250401","99999999","1169008F2022","005477000","0","ペルマックス錠２５０μｇ","0","1169008F2ZZZ","【般】ペルゴリドメシル酸塩錠２５０μｇ","2","0","0","1"
"0","Y","610406394","18","メタライト２５０カプセル　２５０ｍｇ","13","ﾒﾀﾗｲﾄ250ｶﾌﾟｾﾙ","15","4","カプセル","1","293.30","0","0","0","0","0","0","0","0","0","1","0","1","293.30","0","0","1","","20250401","99999999","3929005M1029","005871000","0","メタライト２５０カプセル","0","","","0","0","0","0"
"0","Y","610406398","13","ピメノールカプセル５０ｍｇ","15","ﾋﾟﾒﾉｰﾙｶﾌﾟｾﾙ50MG","15","4","カプセル","1","39.20","0","0","0","0","0","0","0","0","0","0","0","1","45.90","0","0","1","","20250401","99999999","2129012M1020","004853000","0","ピメノールカプセル５０ｍｇ","0","","","0","0","0","0"
"0","Y","610406399","14","ピメノールカプセル１００ｍｇ","16","ﾋﾟﾒﾉｰﾙｶﾌﾟｾﾙ100MG","15","4","カプセル","1","70.00","0","0","0","0","0","0","0","0","0","0","0","1","80.10","0","0","1","","20250401","99999999","2129012M2027","004854000","0","ピメノールカプセル１００ｍｇ","0","","","0","0","0","0"
"0","Y","610406401","10","アレギサール錠５ｍｇ","14","ｱﾚｷﾞｻｰﾙｼﾞｮｳ5MG","16","1","錠","1","20.10","0","0","0","0","0","0","0","0","0","1","0","1","21.90","0","0","1","","20250401","99999999","4490011F2028","000552000","20260331","アレギサール錠５ｍｇ","0","4490011F2ZZZ","【般】ペミロラストＫ錠５ｍｇ","2","0","0","1"
"0","Y","610406402","15","インフリーＳカプセル２００ｍｇ","16","ｲﾝﾌﾘｰSｶﾌﾟｾﾙ200MG","15","4","カプセル","1","18.70","0","0","0","0","0","0","0","0","0","0","0","1","20.60","0","0","1","","20250401","99999999","1145005M2026","000794000","0","インフリーＳカプセル２００ｍｇ","0","","","0","0","0","0"
"0","Y","610406406","10","ペミラストン錠５ｍｇ","14","ﾍﾟﾐﾗｽﾄﾝｼﾞｮｳ5MG","16","1","錠","1","13.70","0","0","0","0","0","0","0","0","0","1","0","1","14.90","0","0","1","","20250401","99999999","4490011F2036","005426000","0","ペミラストン錠５ｍｇ","0","4490011F2ZZZ","【般】ペミロラストＫ錠５ｍｇ","2","0","0","1"
"0","Y","610406407","14","ユニコン錠２００　２００ｍｇ","11","ﾕﾆｺﾝｼﾞｮｳ200","16","1","錠","1","12.40","0","0","0","0","0","0","0","0","0","0","0","1","12.40","0","0","1","","20250401","99999999","2251001G1025","006084000","0","ユニコン錠２００","0","2251001G1ZZZ","【般】テオフィリン徐放錠２００ｍｇ（２４時間持続）","2","0","0","1"
"0","Y","610406408","14","ユニコン錠４００　４００ｍｇ","11","ﾕﾆｺﾝｼﾞｮｳ400","16","1","錠","1","12.40","0","0","0","0","0","0","0","0","0","0","0","1","12.40","0","0","1","","20250401","99999999","2251001G2021","006085000","0","ユニコン錠４００","0","2251001G2ZZZ","【般】テオフィリン徐放錠４００ｍｇ（２４時間持続）","2","0","0","1"
"0","Y","610407001","17","アイピーディカプセル５０　５０ｍｇ","15","ｱｲﾋﾟｰﾃﾞｨｶﾌﾟｾﾙ50","15","4","カプセル","1","13.40","0","0","0","0","0","0","0","0","0","0","0","1","15.80","0","0","1","","20250401","99999999","4490016M1023","000006000","0","アイピーディカプセル５０","0","","","0","0","0","0"
"0","Y","610407002","19","アイピーディカプセル１００　１００ｍｇ","16","ｱｲﾋﾟｰﾃﾞｨｶﾌﾟｾﾙ100","15","4","カプセル","1","14.30","0","0","0","0","0","0","0","0","0","0","0","1","16.90","0","0","1","","20250401","99999999","4490016M2020","000007000","0","アイピーディカプセル１００","0","","","0","0","0","0"
"0","Y","610407003","13","スプレンジール錠２．５ｍｇ","18","ｽﾌﾟﾚﾝｼﾞｰﾙｼﾞｮｳ2.5MG","16","1","錠","1","10.40","0","0","0","0","0","0","0","0","0","1","0","1","10.80","0","0","1","","20250401","99999999","2149035F1025","002730000","0","スプレンジール錠２．５ｍｇ","0","2149035F1ZZZ","【般】フェロジピン錠２．５ｍｇ","2","0","0","1"
"0","Y","610407004","11","スプレンジール錠５ｍｇ","16","ｽﾌﾟﾚﾝｼﾞｰﾙｼﾞｮｳ5MG","16","1","錠","1","18.10","0","0","0","0","0","0","0","0","0","1","0","1","19.70","0","0","1","","20250401","99999999","2149035F2021","002731000","0","スプレンジール錠５ｍｇ","0","2149035F2ZZZ","【般】フェロジピン錠５ｍｇ","2","0","0","1"
"0","Y","610407005","11","デタントールＲ錠３ｍｇ","15","ﾃﾞﾀﾝﾄｰﾙRｼﾞｮｳ3MG","16","1","錠","1","26.60","0","0","0","0","0","0","0","0","0","0","0","1","30.00","0","0","1","","20250401","99999999","2149015G1023","003655000","0","デタントールＲ錠３ｍｇ","0","","","0","0","0","0"
"0","Y","610407006","11","デタントールＲ錠６ｍｇ","15","ﾃﾞﾀﾝﾄｰﾙRｼﾞｮｳ6MG","16","1","錠","1","51.80","0","0","0","0","0","0","0","0","0","0","0","1","59.10","0","0","1","","20250401","99999999","2149015G2020","003656000","0","デタントールＲ錠６ｍｇ","0","","","0","0","0","0"
"0","Y","610407019","12","カルバン錠２５　２５ｍｇ","11","ｶﾙﾊﾞﾝｼﾞｮｳ25","16","1","錠","1","17.40","0","0","0","0","0","0","0","0","0","0","0","1","17.40","0","0","1","","20250401","99999999","2149036F1020","001574000","0","カルバン錠２５","0","","","0","0","0","0"
"0","Y","610407020","12","カルバン錠５０　５０ｍｇ","11","ｶﾙﾊﾞﾝｼﾞｮｳ50","16","1","錠","1","30.80","0","0","0","0","0","0","0","0","0","0","0","1","32.20","0","0","1","","20250401","99999999","2149036F2026","001575000","0","カルバン錠５０","0","","","0","0","0","0"
"0","Y","610407021","14","カルバン錠１００　１００ｍｇ","12","ｶﾙﾊﾞﾝｼﾞｮｳ100","16","1","錠","1","43.80","0","0","0","0","0","0","0","0","0","0","0","1","47.80","0","0","1","","20250401","99999999","2149036F3022","001576000","0","カルバン錠１００","0","","","0","0","0","0"
"0","Y","610407022","14","フェアストン錠４０　４０ｍｇ","12","ﾌｪｱｽﾄﾝｼﾞｮｳ40","16","1","錠","1","132.50","0","0","0","0","0","0","0","0","0","0","0","1","155.40","0","0","1","","20250401","99999999","4291007F1021","004935000","0","フェアストン錠４０","0","4291007F1ZZZ","【般】トレミフェン錠４０ｍｇ","2","0","0","1"
"0","Y","610407025","7","エンシュア・Ｈ","06","ｴﾝｼｭｱH","36","2","ｍＬ","1","0.91","0","0","0","0","0","0","0","0","0","0","0","1","0.91","0","0","1","","20250401","99999999","3259114S1026","001155000","0","エンシュア・Ｈ","0","","","0","0","0","0"
"0","Y","610407028","13","ベザトールＳＲ錠１００ｍｇ","18","ﾍﾞｻﾞﾄｰﾙSRｼﾞｮｳ100MG","16","1","錠","1","10.60","0","0","0","0","0","0","0","0","0","1","0","1","12.50","0","0","1","","20250401","99999999","2183005G2028","005362000","0","ベザトールＳＲ錠１００ｍｇ","0","2183005G2ZZZ","【般】ベザフィブラート徐放錠１００ｍｇ","2","0","0","1"
"0","Y","610407112","7","本草加工ブシ末","13","ﾎﾝｿﾞｳｶｺｳﾌﾞｼﾏﾂ","33","1","ｇ","1","9.80","0","0","0","0","0","0","0","0","0","1","0","1","10.00","0","0","1","","20250401","99999999","5900001A1033","005604000","0","本草加工ブシ末","0","","","0","0","0","0"
"0","Y","610407122","16","メチルテストステロン錠　１０ｍｇ","14","ﾒﾁﾙﾃｽﾄｽﾃﾛﾝｼﾞｮｳ","16","1","錠","1","17.60","0","0","0","0","0","0","0","0","0","1","0","1","17.60","0","0","1","","20250401","99999999","2462001F2012","005883000","0","メチルテストステロン錠","0","","","0","0","0","0"
"0","Y","610407139","9","カイトリル錠１ｍｇ","12","ｶｲﾄﾘﾙｼﾞｮｳ1MG","16","1","錠","1","297.10","0","0","0","0","0","0","0","0","0","0","0","1","328.70","0","0","1","","20250401","99999999","2391002F1025","001408000","0","カイトリル錠１ｍｇ","0","","","0","0","0","0"
"0","Y","610407140","9","ガナトン錠５０ｍｇ","13","ｶﾞﾅﾄﾝｼﾞｮｳ50MG","16","1","錠","1","9.20","0","0","0","0","0","0","0","0","0","0","0","1","10.20","0","0","1","","20250401","99999999","2399008F1020","001462000","0","ガナトン錠５０ｍｇ","0","2399008F1ZZZ","【般】イトプリド塩酸塩錠５０ｍｇ","2","0","0","1"
"0","Y","610407141","12","グラケーカプセル１５ｍｇ","14","ｸﾞﾗｹｰｶﾌﾟｾﾙ15MG","15","4","カプセル","1","14.40","0","0","0","0","0","0","0","0","0","0","0","1","16.50","0","0","1","","20250401","99999999","3160002M2028","001732000","0","グラケーカプセル１５ｍｇ","0","3160002M2ZZZ","【般】メナテトレノンカプセル１５ｍｇ","2","0","0","1"
"0","Y","610407147","11","アテレック錠５　５ｍｇ","10","ｱﾃﾚｯｸｼﾞｮｳ5","16","1","錠","1","14.10","0","0","0","0","0","0","0","0","0","1","0","1","16.20","0","0","1","","20250401","99999999","2149037F1032","000205000","0","アテレック錠５","0","2149037F1ZZZ","【般】シルニジピン錠５ｍｇ","2","0","0","1"
"0","Y","610407148","13","アテレック錠１０　１０ｍｇ","11","ｱﾃﾚｯｸｼﾞｮｳ10","16","1","錠","1","23.70","0","0","0","0","0","0","0","0","0","1","0","1","27.10","0","0","1","","20250401","99999999","2149037F2039","000206000","0","アテレック錠１０","0","2149037F2ZZZ","【般】シルニジピン錠１０ｍｇ","2","0","0","1"
"0","Y","610407158","10","バレオン錠２００ｍｇ","14","ﾊﾞﾚｵﾝｼﾞｮｳ200MG","16","1","錠","1","93.40","0","0","0","0","0","0","0","0","0","0","0","1","95.40","0","0","1","","20250401","99999999","6241009F1028","004578000","20260331","バレオン錠２００ｍｇ","0","","","0","0","0","0"
"0","Y","610407332","9","トチモトのトチュウ","09","ﾄﾁﾓﾄﾉﾄﾁｭｳ","33","1","ｇ","1","3.43","0","0","0","0","0","0","0","0","0","3","0","1","3.43","0","0","1","","20250401","99999999","5100190X1020","003942000","0","トチモトのトチュウ","0","","","0","0","0","0"
"0","Y","610407333","12","トチモトのバクガ（麦芽）","15","ﾄﾁﾓﾄﾉﾊﾞｸｶﾞﾊﾞｸｶﾞ","33","1","ｇ","1","1.84","0","0","0","0","0","0","0","0","0","3","610412136","1","1.84","0","0","1","","20250401","99999999","5100191X1017","004407001","0","トチモトのバクガ（麦芽）","0","","","0","0","0","0"
"0","Y","610407429","11","ボンゾール錠１００ｍｇ","16","ﾎﾞﾝｿﾞｰﾙｼﾞｮｳ100MG","16","1","錠","1","100.00","0","0","0","0","0","0","0","0","0","0","0","1","119.90","0","0","1","","20250401","99999999","2499007F1021","005642000","0","ボンゾール錠１００ｍｇ","0","","","0","0","0","0"
"0","Y","610407430","11","ボンゾール錠２００ｍｇ","16","ﾎﾞﾝｿﾞｰﾙｼﾞｮｳ200MG","16","1","錠","1","248.30","0","0","0","0","0","0","0","0","0","0","0","1","278.90","0","0","1","","20250401","99999999","2499007F2028","005643000","0","ボンゾール錠２００ｍｇ","0","","","0","0","0","0"
"0","Y","610407447","11","ムコダイン錠５００ｍｇ","15","ﾑｺﾀﾞｲﾝｼﾞｮｳ500MG","16","1","錠","1","10.40","0","0","0","0","0","0","0","0","0","1","0","1","10.10","0","0","1","","20250401","99999999","2233002F2022","005816000","0","ムコダイン錠５００ｍｇ","0","","","0","0","0","0"
"0","Y","610408002","15","ｌ－メントール「コザカイ・Ｍ」","13","L-ﾒﾝﾄｰﾙｺｻﾞｶｲM","33","1","ｇ","1","20.40","0","0","0","0","0","0","0","0","0","1","0","1","20.40","0","0","1","","20250401","99999999","7149004X1060","001134000","0","ｌ－メントール「コザカイ・Ｍ」","0","","","0","0","0","0"
"0","Y","610408026","11","ウチダのアセンヤク末Ｍ","13","ｳﾁﾀﾞﾉｱｾﾝﾔｸﾏﾂM","33","1","ｇ","1","1.56","0","0","0","0","0","0","0","0","0","3","615100048","1","1.56","0","0","1","","20250401","99999999","5100002A1018","000174001","0","ウチダのアセンヤク末Ｍ","0","","","0","0","0","0"
"0","Y","610408027","9","ウチダのアマチャＭ","10","ｳﾁﾀﾞﾉｱﾏﾁｬM","33","1","ｇ","1","4.69","0","0","0","0","0","0","0","0","0","3","615100049","1","4.69","0","0","1","","20250401","99999999","5100003X1015","000308001","0","ウチダのアマチャＭ","0","","","0","0","0","0"
"0","Y","610408028","10","ウチダのアマチャ末Ｍ","12","ｳﾁﾀﾞﾉｱﾏﾁｬﾏﾂM","33","1","ｇ","1","4.63","0","0","0","0","0","0","0","0","0","3","615100050","1","4.63","0","0","1","","20250401","99999999","5100003A1012","000309001","0","ウチダのアマチャ末Ｍ","0","","","0","0","0","0"
"0","Y","610408029","9","ウチダのアロエ末Ｍ","11","ｳﾁﾀﾞﾉｱﾛｴﾏﾂM","33","1","ｇ","1","4.10","0","0","0","0","0","0","0","0","0","3","615100051","1","4.10","0","0","1","","20250401","99999999","5100004A1017","000580001","0","ウチダのアロエ末Ｍ","0","","","0","0","0","0"
"0","Y","610408030","10","ウチダのウイキョウＭ","11","ｳﾁﾀﾞﾉｳｲｷｮｳM","33","1","ｇ","1","1.83","0","0","0","0","0","0","0","0","0","3","615100055","1","1.83","0","0","1","","20250401","99999999","5100008X1018","000803001","0","ウチダのウイキョウＭ","0","","","0","0","0","0"
"0","Y","610408031","10","ウチダのウワウルシＭ","11","ｳﾁﾀﾞﾉｳﾜｳﾙｼM","33","1","ｇ","1","1.89","0","0","0","0","0","0","0","0","0","3","615100063","1","1.89","0","0","1","","20250401","99999999","5100013X1019","000858001","0","ウチダのウワウルシＭ","0","","","0","0","0","0"
"0","Y","610408032","9","ウチダのエイジツＭ","11","ｳﾁﾀﾞﾉｴｲｼﾞﾂM","33","1","ｇ","1","1.04","0","0","0","0","0","0","0","0","0","3","615100064","1","1.04","0","0","1","","20250401","99999999","5100014X1013","000859001","0","ウチダのエイジツＭ","0","","","0","0","0","0"
"0","Y","610408033","10","ウチダのエイジツ末Ｍ","13","ｳﾁﾀﾞﾉｴｲｼﾞﾂﾏﾂM","33","1","ｇ","1","1.30","0","0","0","0","0","0","0","0","0","3","615100065","1","1.30","0","0","1","","20250401","99999999","5100014A1010","000860001","0","ウチダのエイジツ末Ｍ","0","","","0","0","0","0"
"0","Y","610408034","10","ウチダのエンゴサクＭ","12","ｳﾁﾀﾞﾉｴﾝｺﾞｻｸM","33","1","ｇ","1","4.94","0","0","0","0","0","0","0","0","0","3","615100066","1","4.94","0","0","1","","20250401","99999999","5100015X1018","001152001","0","ウチダのエンゴサクＭ","0","","","0","0","0","0"
"0","Y","610408035","9","ウチダのオウレンＭ","10","ｳﾁﾀﾞﾉｵｳﾚﾝM","33","1","ｇ","1","9.03","0","0","0","0","0","0","0","0","0","3","615100124","1","9.03","0","0","1","","20250401","99999999","5100022X1018","001183001","0","ウチダのオウレンＭ","0","","","0","0","0","0"
"0","Y","610408036","10","ウチダのオウレン末Ｍ","12","ｳﾁﾀﾞﾉｵｳﾚﾝﾏﾂM","33","1","ｇ","1","16.76","0","0","0","0","0","0","0","0","0","3","615100125","1","16.76","0","0","1","","20250401","99999999","5100022A1015","001184001","0","ウチダのオウレン末Ｍ","0","","","0","0","0","0"
"0","Y","610408037","8","ウチダのオウギＭ","10","ｳﾁﾀﾞﾉｵｳｷﾞM","33","1","ｇ","1","2.60","0","0","0","0","0","0","0","0","0","3","0","1","2.60","0","0","1","","20250401","99999999","5100017X1025","000814000","0","ウチダのオウギＭ","0","","","0","0","0","0"
"0","Y","610408038","9","ウチダのオウゴンＭ","11","ｳﾁﾀﾞﾉｵｳｺﾞﾝM","33","1","ｇ","1","2.00","0","0","0","0","0","0","0","0","0","3","615100119","1","2.00","0","0","1","","20250401","99999999","5100019X1016","001178001","0","ウチダのオウゴンＭ","0","","","0","0","0","0"
"0","Y","610408039","10","ウチダのオウゴン末Ｍ","13","ｳﾁﾀﾞﾉｵｳｺﾞﾝﾏﾂM","33","1","ｇ","1","2.28","0","0","0","0","0","0","0","0","0","3","615100120","1","2.28","0","0","1","","20250401","99999999","5100019A1013","001179001","0","ウチダのオウゴン末Ｍ","0","","","0","0","0","0"
"0","Y","610408040","9","ウチダのオウバクＭ","11","ｳﾁﾀﾞﾉｵｳﾊﾞｸM","33","1","ｇ","1","2.73","0","0","0","0","0","0","0","0","0","3","615100121","1","2.73","0","0","1","","20250401","99999999","5100020X1019","001180001","0","ウチダのオウバクＭ","0","","","0","0","0","0"
"0","Y","610408041","10","ウチダのオウバク末Ｍ","13","ｳﾁﾀﾞﾉｵｳﾊﾞｸﾏﾂM","33","1","ｇ","1","3.10","0","0","0","0","0","0","0","0","0","3","615100122","1","3.10","0","0","1","","20250401","99999999","5100020A1016","001181001","0","ウチダのオウバク末Ｍ","0","","","0","0","0","0"
"0","Y","610408042","8","ウチダのオンジＭ","10","ｳﾁﾀﾞﾉｵﾝｼﾞM","33","1","ｇ","1","4.04","0","0","0","0","0","0","0","0","0","3","615100126","1","4.04","0","0","1","","20250401","99999999","5100023X1012","001401001","0","ウチダのオンジＭ","0","","","0","0","0","0"
"0","Y","610408043","9","ウチダのオンジ末Ｍ","12","ｳﾁﾀﾞﾉｵﾝｼﾞﾏﾂM","33","1","ｇ","1","3.21","0","0","0","0","0","0","0","0","0","3","615100127","1","3.21","0","0","1","","20250401","99999999","5100023A1010","001403001","0","ウチダのオンジ末Ｍ","0","","","0","0","0","0"
"0","Y","610408044","9","ウチダのカッコンＭ","10","ｳﾁﾀﾞﾉｶｯｺﾝM","33","1","ｇ","1","1.71","0","0","0","0","0","0","0","0","0","3","615100133","1","1.71","0","0","1","","20250401","99999999","5100032X1011","001449001","0","ウチダのカッコンＭ","0","","","0","0","0","0"
"0","Y","610408045","10","ウチダのカノコソウＭ","11","ｳﾁﾀﾞﾉｶﾉｺｿｳM","33","1","ｇ","1","4.60","0","0","0","0","0","0","0","0","0","3","615100174","1","4.60","0","0","1","","20250401","99999999","5100034X1010","001465001","0","ウチダのカノコソウＭ","0","","","0","0","0","0"
"0","Y","610408046","11","ウチダのカノコソウ末Ｍ","13","ｳﾁﾀﾞﾉｶﾉｺｿｳﾏﾂM","33","1","ｇ","1","5.06","0","0","0","0","0","0","0","0","0","3","615100175","1","5.06","0","0","1","","20250401","99999999","5100034A1018","001466001","0","ウチダのカノコソウ末Ｍ","0","","","0","0","0","0"
"0","Y","610408047","9","ウチダのカロコンＭ","10","ｳﾁﾀﾞﾉｶﾛｺﾝM","33","1","ｇ","1","1.73","0","0","0","0","0","0","0","0","0","3","615100177","1","1.73","0","0","1","","20250401","99999999","5100036X1010","001594001","0","ウチダのカロコンＭ","0","","","0","0","0","0"
"0","Y","610408048","9","ウチダのカンゾウＭ","11","ｳﾁﾀﾞﾉｶﾝｿﾞｳM","33","1","ｇ","1","2.13","0","0","0","0","0","0","0","0","0","3","615100179","1","2.13","0","0","1","","20250401","99999999","5100039X1013","001602001","0","ウチダのカンゾウＭ","0","","","0","0","0","0"
"0","Y","610408050","10","ウチダのカンゾウ末Ｍ","13","ｳﾁﾀﾞﾉｶﾝｿﾞｳﾏﾂM","33","1","ｇ","1","3.20","0","0","0","0","0","0","0","0","0","3","615100180","1","3.20","0","0","1","","20250401","99999999","5100039A1010","001609001","0","ウチダのカンゾウ末Ｍ","0","","","0","0","0","0"
"0","Y","610408051","9","ウチダのカゴソウＭ","11","ｳﾁﾀﾞﾉｶｺﾞｿｳM","33","1","ｇ","1","1.78","0","0","0","0","0","0","0","0","0","3","615100129","1","1.78","0","0","1","","20250401","99999999","5100026X1016","001414001","0","ウチダのカゴソウＭ","0","","","0","0","0","0"
"0","Y","610408052","10","ウチダのキョウニンＭ","11","ｳﾁﾀﾞﾉｷｮｳﾆﾝM","33","1","ｇ","1","1.59","0","0","0","0","0","0","0","0","0","3","615100194","1","1.59","0","0","1","","20250401","99999999","5100049X1017","001661001","0","ウチダのキョウニンＭ","0","","","0","0","0","0"
"0","Y","610408053","9","ウチダのキキョウＭ","10","ｳﾁﾀﾞﾉｷｷｮｳM","33","1","ｇ","1","2.82","0","0","0","0","0","0","0","0","0","3","615100186","1","2.82","0","0","1","","20250401","99999999","5100042X1015","001634001","0","ウチダのキキョウＭ","0","","","0","0","0","0"
"0","Y","610408054","10","ウチダのキキョウ末Ｍ","12","ｳﾁﾀﾞﾉｷｷｮｳﾏﾂM","33","1","ｇ","1","2.59","0","0","0","0","0","0","0","0","0","3","615100187","1","2.59","0","0","1","","20250401","99999999","5100042A1012","001635001","0","ウチダのキキョウ末Ｍ","0","","","0","0","0","0"
"0","Y","610408055","9","ウチダのキササゲＭ","11","ｳﾁﾀﾞﾉｷｻｻｹﾞM","33","1","ｇ","1","1.94","0","0","0","0","0","0","0","0","0","3","615100189","1","1.94","0","0","1","","20250401","99999999","5100044X1014","001637001","0","ウチダのキササゲＭ","0","","","0","0","0","0"
"0","Y","610408056","8","ウチダのキジツＭ","10","ｳﾁﾀﾞﾉｷｼﾞﾂM","33","1","ｇ","1","1.44","0","0","0","0","0","0","0","0","0","3","0","1","1.44","0","0","1","","20250401","99999999","5100045X1027","000817000","0","ウチダのキジツＭ","0","","","0","0","0","0"
"0","Y","610408057","8","ウチダのクジンＭ","10","ｳﾁﾀﾞﾉｸｼﾞﾝM","33","1","ｇ","1","1.43","0","0","0","0","0","0","0","0","0","3","615100199","1","1.43","0","0","1","","20250401","99999999","5100054X1018","001721001","0","ウチダのクジンＭ","0","","","0","0","0","0"
"0","Y","610408058","9","ウチダのクジン末Ｍ","12","ｳﾁﾀﾞﾉｸｼﾞﾝﾏﾂM","33","1","ｇ","1","1.71","0","0","0","0","0","0","0","0","0","3","615100200","1","1.71","0","0","1","","20250401","99999999","5100054A1015","001722001","0","ウチダのクジン末Ｍ","0","","","0","0","0","0"
